text,language_ID,language_name,abbr,language_type,macro_region,natives,non_natives,SI,GI,total_no_tokens,corpus
GB_s1a-052_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,343,1376,2044,ICE
GB_s1a-053_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,349,1326,2208,ICE
GB_s1a-054_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,332,1391,2240,ICE
GB_s1a-055_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,340,1172,1906,ICE
GB_s1a-056_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,285,1206,1964,ICE
GB_s1a-057_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,291,1299,2154,ICE
GB_s1a-058_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,345,1312,2097,ICE
GB_s1a-059_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,302,1256,2004,ICE
GB_s1a-060_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,301,1452,2207,ICE
GB_s1a-061_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,295,1245,2176,ICE
GB_s1a-062_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,272,1321,2047,ICE
GB_s1a-063_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,319,1159,1928,ICE
GB_s1a-064_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,329,1396,2043,ICE
GB_s1a-065_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,297,1154,1885,ICE
GB_s1a-066_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,277,1216,2088,ICE
GB_s1a-067_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,310,1265,2105,ICE
GB_s1a-068_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,313,1240,1994,ICE
GB_s1a-069_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,313,1247,2154,ICE
GB_s1a-070_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,272,1179,1869,ICE
GB_s1a-071_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,305,1257,2103,ICE
GB_s1a-072_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,291,1223,1988,ICE
GB_s1a-073_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,271,1187,1860,ICE
GB_s1a-074_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,263,1040,1954,ICE
GB_s1a-075_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,326,1412,2205,ICE
GB_s1a-076_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,287,1352,2197,ICE
GB_s1a-077_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,275,1287,2131,ICE
GB_s1a-078_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,280,1246,1962,ICE
GB_s1a-079_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,272,1315,2160,ICE
GB_s1a-080_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,315,1379,2237,ICE
GB_s1a-081_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,349,1275,2107,ICE
GB_s1a-082_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,316,1318,2050,ICE
GB_s1a-083_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,253,1215,2015,ICE
GB_s1a-084_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,318,1402,2227,ICE
GB_s1a-085_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,362,1338,2137,ICE
GB_s1a-086_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,266,1243,1990,ICE
GB_s1a-087_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,311,1298,2291,ICE
GB_s1a-088_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,266,1187,2092,ICE
GB_s1a-089_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,299,1179,1969,ICE
GB_s1a-090_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,306,1273,1979,ICE
GB_s1a-091_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,335,1347,2153,ICE
GB_s1a-092_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,278,1200,1973,ICE
GB_s1a-093_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,289,1244,2049,ICE
GB_s1a-094_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,325,1324,2162,ICE
GB_s1a-095_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,219,910,1763,ICE
GB_s1a-096_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,359,1360,2285,ICE
GB_s1a-097_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,298,1230,2171,ICE
GB_s1a-098_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,229,983,1813,ICE
GB_s1a-099_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,284,1247,2210,ICE
GB_s1a-100_R1000.txt,78,British English,BrE,L1c,BI,52178078,10164913,267,1159,1982,ICE
GH_s1a-001_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,270,1039,1794,ICE
GH_s1a-002_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,315,1132,1818,ICE
GH_s1a-003_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,309,1368,1997,ICE
GH_s1a-004_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,240,1089,1977,ICE
GH_s1a-005_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,307,1330,2253,ICE
GH_s1a-006_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,269,1478,2163,ICE
GH_s1a-007_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,232,1057,1892,ICE
GH_s1a-008_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,267,1064,1800,ICE
GH_s1a-009_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,300,1381,2137,ICE
GH_s1a-010_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,222,1029,1771,ICE
GH_s1a-011_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,280,1365,2192,ICE
GH_s1a-012_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,280,1195,1927,ICE
GH_s1a-013_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,265,1320,2054,ICE
GH_s1a-014_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,328,1263,1979,ICE
GH_s1a-015_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,236,1184,2220,ICE
GH_s1a-016_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,312,1310,1954,ICE
GH_s1a-017_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,334,1199,1981,ICE
GH_s1a-018_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,282,1359,2142,ICE
GH_s1a-019_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,304,1352,2218,ICE
GH_s1a-020_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,287,1222,1897,ICE
GH_s1a-021_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,247,1178,1941,ICE
GH_s1a-022_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,217,945,1737,ICE
GH_s1a-023_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,280,1252,2031,ICE
GH_s1a-024_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,282,1057,1891,ICE
GH_s1a-025_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,281,1226,1925,ICE
GH_s1a-026_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,278,1213,1948,ICE
GH_s1a-027_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,275,1115,1873,ICE
GH_s1a-028_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,244,1144,1845,ICE
GH_s1a-029_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,289,1270,2220,ICE
GH_s1a-029_backup_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,331,1323,2071,ICE
GH_s1a-030_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,292,1157,1979,ICE
GH_s1a-031_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,338,1260,1965,ICE
GH_s1a-032_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,239,1202,2165,ICE
GH_s1a-033_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,346,1308,2152,ICE
GH_s1a-034_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,307,1282,2149,ICE
GH_s1a-035_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,259,1211,2034,ICE
GH_s1a-036_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,335,1332,2150,ICE
GH_s1a-037_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,309,1286,2092,ICE
GH_s1a-038_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,222,1116,1880,ICE
GH_s1a-039_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,377,1429,2264,ICE
GH_s1a-040_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,421,1562,2337,ICE
GH_s1a-041_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,291,1375,2218,ICE
GH_s1a-042_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,270,1049,1988,ICE
GH_s1a-043_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,343,1317,2149,ICE
GH_s1a-044_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,332,1190,1927,ICE
GH_s1a-045_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,307,1328,2049,ICE
GH_s1a-046_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,357,1295,2199,ICE
GH_s1a-047_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,371,1474,2305,ICE
GH_s1a-048_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,339,1388,2322,ICE
GH_s1a-049_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,356,1407,2257,ICE
GH_s1a-050_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,293,1222,2027,ICE
GH_s1a-051_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,371,1430,2196,ICE
GH_s1a-052_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,364,1387,2032,ICE
GH_s1a-053_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,254,1056,1750,ICE
GH_s1a-054_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,310,1215,1886,ICE
GH_s1a-055_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,338,1304,2037,ICE
GH_s1a-056_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,284,1279,2059,ICE
GH_s1a-057_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,265,1048,1640,ICE
GH_s1a-058_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,325,1283,1940,ICE
GH_s1a-059_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,258,1360,2129,ICE
GH_s1a-060_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,207,899,1701,ICE
GH_s1a-061_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,243,1061,1895,ICE
GH_s1a-062_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,220,1201,1983,ICE
GH_s1a-063_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,243,1136,1941,ICE
GH_s1a-064_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,310,1301,2113,ICE
GH_s1a-065_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,298,1364,2107,ICE
GH_s1a-066_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,252,1258,2035,ICE
GH_s1a-067_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,263,1161,1903,ICE
GH_s1a-068_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,326,1158,2012,ICE
GH_s1a-069_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,123,404,652,ICE
GH_s1a-070_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,304,1221,2063,ICE
GH_s1a-071_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,56,359,594,ICE
GH_s1a-072_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,56,247,468,ICE
GH_s1a-073_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,264,1257,2146,ICE
GH_s1a-074_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,261,1144,1995,ICE
GH_s1a-075_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,247,1060,1878,ICE
GH_s1a-076_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,173,1000,1692,ICE
GH_s1a-077_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,297,1295,2000,ICE
GH_s1a-078_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,248,1101,1952,ICE
GH_s1a-079_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,288,1051,1755,ICE
GH_s1a-080_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,279,1254,1996,ICE
GH_s1a-081_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,220,1029,1836,ICE
GH_s1a-082_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,262,1152,1797,ICE
GH_s1a-083_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,287,1178,1888,ICE
GH_s1a-084_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,266,1231,1924,ICE
GH_s1a-085_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,216,968,1798,ICE
GH_s1a-086_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,240,1088,1818,ICE
GH_s1a-087_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,344,1283,2010,ICE
GH_s1a-088_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,246,1271,2070,ICE
GH_s1a-089_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,279,1271,2045,ICE
GH_s1a-090_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,294,1113,1827,ICE
GH_s1a-091_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,635,2353,3690,ICE
GH_s1a-092_first draft_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,1283,4167,6669,ICE
GH_s1a-093_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,269,1120,1869,ICE
GH_s1a-094_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,226,1048,1868,ICE
GH_s1a-095_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,258,1122,1922,ICE
GH_s1a-096_first draft_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,2044,8568,14037,ICE
GH_s1a-097_first draft_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,347,1271,1998,ICE
GH_s1a-098_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,290,1171,1881,ICE
GH_s1a-099_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,327,1272,2011,ICE
GH_s1a-100_R1000.txt,39,Ghanaian English,GhE,L2,Af,1407632,16713508,230,1151,1818,ICE
HK_s1a-001_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,676,3144,5792,ICE
HK_s1a-002_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,415,1781,3277,ICE
HK_s1a-003_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,845,3510,6962,ICE
HK_s1a-004_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,646,2782,5742,ICE
HK_s1a-005_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,328,1638,3500,ICE
HK_s1a-006_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,516,2237,3967,ICE
HK_s1a-007_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,265,1235,2272,ICE
HK_s1a-008_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,516,2681,5510,ICE
HK_s1a-009_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,556,2735,5188,ICE
HK_s1a-010_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,704,3105,5992,ICE
HK_s1a-011_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,738,3574,6838,ICE
HK_s1a-012_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,275,1920,3965,ICE
HK_s1a-013_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,306,1739,3227,ICE
HK_s1a-014_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,809,3287,5829,ICE
HK_s1a-015_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,432,1854,3261,ICE
HK_s1a-016_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,389,2079,3963,ICE
HK_s1a-017_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,431,1936,3611,ICE
HK_s1a-018_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,517,2318,4438,ICE
HK_s1a-019_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,512,1840,2925,ICE
HK_s1a-020_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,392,1763,3694,ICE
HK_s1a-021_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,615,3262,6449,ICE
HK_s1a-022_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,438,2408,4532,ICE
HK_s1a-023_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,469,2167,4274,ICE
HK_s1a-024_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,411,1776,3298,ICE
HK_s1a-025_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,562,2460,4780,ICE
HK_s1a-026_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,420,2043,3962,ICE
HK_s1a-027_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,576,3073,5978,ICE
HK_s1a-028_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,359,2027,3682,ICE
HK_s1a-029_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,277,1307,2735,ICE
HK_s1a-030_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,856,4017,7064,ICE
HK_s1a-031_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,643,2718,4640,ICE
HK_s1a-032_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,482,2331,4446,ICE
HK_s1a-033_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,363,1520,2509,ICE
HK_s1a-034_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,301,1407,2655,ICE
HK_s1a-035_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,683,3704,6443,ICE
HK_s1a-036_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,386,1725,3205,ICE
HK_s1a-037_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,310,1680,3645,ICE
HK_s1a-038_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,353,1817,3590,ICE
HK_s1a-039_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,675,3094,5222,ICE
HK_s1a-040_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,407,1971,3413,ICE
HK_s1a-041_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,438,2078,3772,ICE
HK_s1a-042_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,799,4042,7995,ICE
HK_s1a-043_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,335,1613,3443,ICE
HK_s1a-044_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,442,1892,3898,ICE
HK_s1a-045_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,510,2683,5616,ICE
HK_s1a-046_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,389,1835,3887,ICE
HK_s1a-047_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,485,1781,2942,ICE
HK_s1a-048_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,310,1781,3453,ICE
HK_s1a-049_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,784,3339,5810,ICE
HK_s1a-050_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,308,1298,2670,ICE
HK_s1a-051_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,299,1494,3121,ICE
HK_s1a-052_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,524,2575,4580,ICE
HK_s1a-053_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,483,2305,3930,ICE
HK_s1a-054_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,457,2483,4535,ICE
HK_s1a-055_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,474,2250,4021,ICE
HK_s1a-056_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,511,2123,4253,ICE
HK_s1a-057_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,627,2829,5035,ICE
HK_s1a-058_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,673,2834,5072,ICE
HK_s1a-059_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,761,3470,6256,ICE
HK_s1a-060_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,411,2161,3989,ICE
HK_s1a-061_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,511,2473,4993,ICE
HK_s1a-062_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,516,2261,4016,ICE
HK_s1a-063_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,317,1651,3317,ICE
HK_s1a-064_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,495,2633,4865,ICE
HK_s1a-065_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,441,2089,4422,ICE
HK_s1a-066_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,374,1877,3764,ICE
HK_s1a-067_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,388,2142,4227,ICE
HK_s1a-068_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,318,1419,3326,ICE
HK_s1a-069_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,628,2879,5590,ICE
HK_s1a-070_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,507,2752,4963,ICE
HK_s1a-071_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,839,3646,7259,ICE
HK_s1a-072_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,478,2087,3802,ICE
HK_s1a-073_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,326,1961,3381,ICE
HK_s1a-074_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,309,1820,3197,ICE
HK_s1a-075_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,750,3563,6189,ICE
HK_s1a-076_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,193,1434,2722,ICE
HK_s1a-077_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,372,1921,3540,ICE
HK_s1a-078_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,374,1788,3161,ICE
HK_s1a-079_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,379,1923,3508,ICE
HK_s1a-080_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,454,2115,4009,ICE
HK_s1a-081_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,422,2072,4260,ICE
HK_s1a-082_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,234,1232,2539,ICE
HK_s1a-083_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,647,3031,5687,ICE
HK_s1a-084_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,427,2363,4630,ICE
HK_s1a-085_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,234,1401,2802,ICE
HK_s1a-086_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,286,1425,2764,ICE
HK_s1a-087_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,750,2565,4925,ICE
HK_s1a-088_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,320,1741,3517,ICE
HK_s1a-089_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,519,2255,4161,ICE
HK_s1a-090_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,626,3048,5621,ICE
HK_s1a-091_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,610,3136,5699,ICE
HK_s1a-092_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,456,2189,4362,ICE
HK_s1a-093_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,275,1427,2568,ICE
HK_s1a-094_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,330,1451,2859,ICE
HK_s1a-095_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,352,1499,2735,ICE
HK_s1a-096_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,389,1769,3366,ICE
HK_s1a-097_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,429,1788,3306,ICE
HK_s1a-098_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,253,1269,2331,ICE
HK_s1a-099_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,302,1660,3045,ICE
HK_s1a-100_R1000.txt,56,Hong Kong English,HKE,L2,As,330782,3323559,338,1588,2911,ICE
HEB_001_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,589,2181,3412,FRED
HEB_002_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,121,465,706,FRED
HEB_003_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,108,433,702,FRED
HEB_004_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,56,202,301,FRED
HEB_005_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,98,371,552,FRED
HEB_006_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,1332,5338,8017,FRED
